BUSINESS_ID,BUSINESS_NAME,CITY,POSTAL_CODE,STATE,ADDRESS,REVIEW_COUNT,STARS,CATEGORIES
NVpbPRDvfwjb85CJwWE0nQ,China Wok,Huntingdon Valley,19006,PA,545 Rockledge Ave,55,4,"Chinese, Restaurants, Seafood, Noodles"
LVteL0Rnh2E_yOFCLJUPhg,Double Decker Pizza - Media,Media,19063,PA,415 E Baltimore Ave,88,4,"Pizza, Seafood, Restaurants, Mexican, Italian, Burgers, Salad, Greek, Sandwiches"
73vXXe4MbpHhq_2_uiHIrQ,4J Laundromat,Philadelphia,19148,PA,747 Wolf St,13,5,"Laundromat, Local Services, Laundry Services"
IuBhNQjsUb5wjGoji3ziXA,The Galman Group,Jenkintown,19046,PA,"261 Old York Rd, Ste 110",15,2,"Apartments, Shopping Centers, Property Management, Local Services, Commercial Real Estate, Real Estate, Home Services, Shopping"
DxwDYVexldL9HAJAkAoYLA,SuperPawn,Reno,89501,NV,190 N Center St,5,2,"Electronics, Jewelry, Shopping, Pawn Shops"
VS4iEul7Rp4jJGcNcKu4FA,Brew House Pub & Grill,Reno,89509,NV,6395 S McCarran Blvd,6,3,"Restaurants, American (Traditional), Bars, Nightlife, Pubs, Sandwiches"
G1q5MH5z7OKJOnq9nnbzZw,Williamson County Animal Center,Franklin,37064,TN,106 Claude Yates Dr,12,4,"Animal Shelters, Pet Adoption, Pets"
HjLYCBxJti8V-hsP_yVZ3w,Taj Mahal Homestyle Indian & Pakistani Cuisine,Boise,83702,ID,"150 N 8th St, Ste 222",280,4,"Vegan, Pakistani, Indian, Vegetarian, Restaurants"
Iuir7lUtx-LMhYtStwyf3Q,Another Broken Egg Cafe,Indianapolis,46250,IN,"5025 E 82nd St, Ste 2500",26,4,"American (Traditional), Restaurants, Breakfast & Brunch, Cafes, Bars, Nightlife, Cocktail Bars"
B6GLK-7h305joEgUjXlH-A,Family Beverage,North Wales,19454,PA,1200 Welsh Rd,6,3,"Beer, Wine & Spirits, Food"
oFcqP3WFAtXgt162A9FIAg,Core Property Services,Cherry Hill,08034,NJ,1916 Old Cuthbert Rd,7,1,"Gutter Services, Landscape Architects, Home Services, Landscaping"
vVm2qH6n4tWzN_qv6PBIVw,The Humming Bird Jerk house,Tampa,33647,FL,"17631 Bruce B Downs Blvd, Unit F",32,4,"Restaurants, Caribbean"
B5XSoSG3SfvQGtKEGQ1tSQ,Los Padres National Forest,Santa Barbara,93105,CA,San Marcos Pass Rd,13,5,"Parks, Active Life"
Htnv87XCc9GXuE6hKEHnNg,Caring Hands Veterinary Clinic,Philadelphia,19114,PA,3310 Grant Ave,36,4,"Veterinarians, Pets"
skN2XhKXlcjf53uIwzAedw,Burger Up - Franklin,Franklin,37067,TN,401 Cool Springs Blvd,329,4,"Burgers, Desserts, Restaurants, Food, Salad"
du_yelFmWOZDEyIAE-jdsQ,Taco Del Mar,New Orleans,70112,LA,"1515-Poydras St, Ste 160",9,2,"Restaurants, Mexican, Fast Food, Tex-Mex"
QN7JpoH3Qu-Y-EhXdxrkMQ,Fleur-de-Lys Mansion,Saint Louis,63104,MO,3500 Russell Blvd,22,5,"Event Planning & Services, Bed & Breakfast, Hotels, Hotels & Travel"
26M-3o8bL-9MWAWKk3yjDQ,Freedom Smoke USA,Tucson,85741,AZ,"3805 W River Rd, Ste 101",47,3,"Tobacco Shops, Vape Shops, Shopping"
FdA6P5CW6_8okbKwk0tpeA,Reineke Decorating Center,Saint Louis,63144,MO,8121 Manchester Rd,8,4,"Home Decor, Paint Stores, Home & Garden, Shopping"
nePPSHdai8L7aWmXwOZHEg,Stokehold Restaurant,New Orleans,70115,LA,4124 Tchoupitoulas St,13,5,"Breweries, American (New), Restaurants, Burgers, American (Traditional), Gastropubs, Brewpubs, Food, Fish & Chips"
vLT1KtrA9bWvjFOg-0xVIg,Pieology Pizzeria,Goleta,93117,CA,"7000 Hollister Ave, Ste F",131,4,"Restaurants, Gluten-Free, Pizza, Vegan, Fast Food"
y1HgVnt4K5owmYXC5yXLGg,Flambo Caribbean Restaurant,Philadelphia,19130,PA,820 N Broad St,138,5,"Trinidadian, Caribbean, Restaurants, Seafood"
o_SARUTRPagpzpaWw6ZQeA,Stefanec's South Barber Shop,Bellair,33770,FL,772 Indian Rocks Rd N,11,5,"Barbers, Beauty & Spas"
jBCgQ6nZDsMCWU7eaSxOpw,Whaley's Blazin BBQ,Lutz,33549,FL,18213 N US Highway 41,58,5,"Sandwiches, Restaurants, Barbeque, Food Trucks, Food"
ixj7fzkBZOvwIphmfbyJMg,Purple Penguin Candy Emporium,Tucson,85713,AZ,3392 E 22nd St,14,5,"Food, Candy Stores, Specialty Food"
Gvq5Artc4F4M2zmF7ZHeqA,Rapco Automotive Centers,Upper Darby,19082,PA,5 E Township Line Rd,10,5,"Smog Check Stations, Wheel & Rim Repair, Auto Repair, Auto Parts & Supplies, Tires, Automotive, Oil Change Stations, Body Shops"
x7R0FReViemWjQO581WI5A,Debbie's Pet Sitting,Philadelphia,19147,PA,,12,5,"Dog Walkers, Pet Services, Health & Medical, Reiki, Pet Sitting, Pets"
hfN3l0gJ-XszD1XFGNvA6A,Akira,Collingswood,08108,NJ,720 Haddon Ave,40,3,"Japanese, Restaurants"
bA67-1nlrQpuPAowhGnvIw,Save A Lot,New Port Richey,34653,FL,6536 Massachusetts Ave,7,3,"Food, Grocery, Beer, Wine & Spirits, Discount Store, Shopping"
vo12FJ4dAdP8Jr4ctFYRkg,Painturo's,Mount Juliet,37122,TN,12910 Lebanon Rd,46,4,"Pizza, Italian, Sandwiches, Restaurants"
97yrCvZXdnMhmCtM8qmKFw,Comfort Inn Marrero - New Orleans West,Marrero,70072,LA,6751 Westbank Expressway,19,3,"Hotels, Hotels & Travel, Event Planning & Services"
xS1cKW1BssWSVJ_a59N49Q,Boise Towne Square Dental,Boise,83704,ID,"8660 W Emerald St, Ste 152",6,4,"Teeth Whitening, General Dentistry, Health & Medical, Dentists, Beauty & Spas, Cosmetic Dentists, Oral Surgeons, Pediatric Dentists"
KZlc-Tf3hq5X2Z6tenpzDQ,Secrets,Haddonfield,08033,NJ,221A Kings Hwy E,5,4,"Shopping, Shoe Stores, Fashion, Accessories, Women's Clothing"
8P7YOM9ThhTvLqXfSWRcRA,Noodles & Company,Creve Coeur,63141,MO,10925 Olive Blvd,65,4,"Comfort Food, Restaurants, Italian, Asian Fusion, Food, American (New), Noodles, Pasta Shops, Salad, Fast Food, Specialty Food"
btz66nFIXhjh8Mittev9IA,Tabasco Country Store,New Orleans,70116,LA,537 St Ann St,7,5,"Shopping, Local Flavor, Souvenir Shops"
3CTuCLhazl6N8cIonyDkXw,Douglass Golf Course,Indianapolis,46205,IN,2901 Dr Andrew J Brwn Ave,5,4,"Active Life, Golf"
GUtKfpiIf8V0iSMi9bprVw,Dale's Auto Care,Boise,83705,ID,2602 S Vista Ave,14,5,"Auto Repair, Automotive"
I2CxrvM0BGH1svfxqGGD2g,M.L.Rose Craft Beer & Burgers - Melrose,Nashville,37204,TN,"2535 8th Ave S, Ste 107",472,4,"Automotive, Restaurants, Sandwiches, Bars, Nightlife, Pubs, American (Traditional), Burgers, Beer Bar, Sports Bars, Breakfast & Brunch"
wMJlbZt2vOTG_FV96gkRVA,Dunkin',Cherry Hill,08002,NJ,1410 Route 38,6,4,"Donuts, Food, Coffee & Tea, Restaurants"
RrqRin8BYGrTlJbCDwtLzA,Wawa,Philadelphia,19104,PA,3744 Spruce St,50,4,"Delis, Gas Stations, Food, Convenience Stores, Restaurants, Automotive, Coffee & Tea, Sandwiches"
ewMNH7OxjqKZUHvZN5JFiw,The Salvation Army Family Store & Donation Center,Tucson,85715,AZ,6715 E Tanque Verde Rd,9,4,"Local Services, Thrift Stores, Donation Center, Shopping, Used, Vintage & Consignment, Fashion, Community Service/Non-Profit"
vBEeR5ioxlvzKZN_pgnZYA,Golden Spirit Alpaca Ranch,Odessa,33556,FL,10937 Tarpon Springs Rd,11,5,"Ranches, Arts & Entertainment, Farms"
mmgLzBE0vjgZGY31EOrPIw,Future Fitness,Mount Laurel,08054,NJ,3 Hovtech Blvd,35,2,"Fitness & Instruction, Health & Medical, Weight Loss Centers, Active Life, Gyms, Trainers"
IiPiLvUQEffLFGL9O7Z2vg,Chester County Dentistry for Children - Exton/Lionville,Exton,19341,PA,105 Dowlin Forge Rd,8,3,"Health & Medical, Pediatric Dentists, Dentists, General Dentistry, Orthodontists"
ivXaeYqM6NK7Pg9EDUG8lw,Spanish Trail Dental Group,Tucson,85748,AZ,"9660 E 22nd St, Ste 160",25,2,"Health & Medical, General Dentistry, Cosmetic Dentists, Oral Surgeons, Dentists"
-ujBP1Dw0j1-Ffaz97-LXQ,Lama Dog Tap Room,Santa Barbara,93101,CA,116 Santa Barbara St,238,4,"Beer, Wine & Spirits, Pubs, Arts & Entertainment, Kombucha, Nightlife, Wineries, Food, Bars, Beer Bar"
-BDSQ7COGF0tcbWJRkTIZw,Volkswagen Of North Nashville,Nashville,37115,TN,2431 Gallatin Rd N,45,3,"Auto Detailing, Automotive, Auto Repair, Auto Parts & Supplies"
Nolwnmtnt5QeDGlS0bsCGQ,Five Guys,Sherwood Park,T8A 4N5,AB,"993 Fir Street, Unit 60",37,4,"Burgers, Restaurants, Fast Food"
25ZRypSbZUHrPe6PFYQ2sw,Quiznos,Boise,83709,ID,8665 W Franklin Rd,5,4,"Fast Food, Delis, Restaurants, Sandwiches"
IrDV880tvqNdP9RyYtu2ew,G & L Import Export,Tucson,85711,AZ,4828 E 22nd St,20,4,"Flowers & Gifts, Specialty Food, Home Decor, Shopping, Home & Garden, Food, Grocery, International Grocery, Gift Shops"
IgNDlyLERBwFGphgcC5VDQ,Cosi,Philadelphia,19107,PA,1128 Walnut St,63,3,"Sandwiches, Vegetarian, Pizza, Food, Coffee & Tea, Delis, Restaurants, American (New)"
TLYSUOV-_aL33mAjH5SY9Q,Sonic Transportation & Logistics,Tampa,33607,FL,5002 W Nassau St,40,2,"Couriers & Delivery Services, Professional Services, Local Services, Taxidermy"
BIJz39GnlrVUhrWPiWGECQ,ALDI,Collingdale,19023,PA,1205 Macdade Blvd,14,4,"Beer, Wine & Spirits, Organic Stores, Grocery, Fruits & Veggies, Specialty Food, Food, Meat Shops, Department Stores, Fashion, Shopping, Discount Store"
2vAqYNN86VWXZiy2E96-TQ,Chick-fil-A,Tucson,85719,AZ,"1303 E University Blvd, Ste 149",13,3,"Event Planning & Services, Caterers, Fast Food, Restaurants, Chicken Shop"
wUEbysNWCtMSQAio6Ktn6Q,Lucianis Pizzeria & GRILL,Fort Washington,19034,PA,471 Pinetown Rd,22,3,"Pizza, Restaurants, Italian"
QpPc51mH86xyrRmnFijpTQ,Kávé Express,Hendersonville,37075,TN,500 W Main St,50,5,"Coffee & Tea, Juice Bars & Smoothies, Food"
W4ZEKkva9HpAdZG88juwyQ,Mr. B's Bistro,New Orleans,70130,LA,201 Royal St,2064,4,"Bars, Breakfast & Brunch, Restaurants, Barbeque, Cajun/Creole, Cafes, Cocktail Bars, Nightlife"
fVPPZWf5QghlCLYRYec1rg,China Sunrise Restaurant,Tucson,85750,AZ,"6878 E Sunrise Dr, Ste 120",12,4,"Restaurants, Chinese"
wYnM2hu7l83HeRDZCr1HfQ,Axiom Properties & Development,Tucson,85719,AZ,"1700 E Fort Lowell R D, Ste 107",9,1,"Property Management, Real Estate, Home Services"
FjtPj2oChFsqSzNt8hnbTw,Sharples Works,West Chester,19380,PA,300 E Evans St,6,4,"Real Estate, Apartments, Home Services"
nazEG-Y2LF4nL4bIIz7DKg,Clearwater Travel Resort,Clearwater,33759,FL,2946 Gulf To Bay Blvd,8,4,"Hotels & Travel, RV Parks, Campgrounds"
srXG3AiVC1HN1-W4Wza4Aw,Main Street Salon & Spa,Silverdale,18962,PA,148 W Main St,10,4,"Beauty & Spas, Tanning, Nail Salons, Hair Salons, Waxing, Hair Removal"
sZyBB8wv0O1We1x40-Edug,Dunkin',Riverview,33569,FL,11404 S US Hwy 301,30,3,"Donuts, Food, Bagels, Coffee & Tea"
vuL3QCjFZ7lU5LMdUAmZ9Q,Subway,Wayne,19087,PA,383 W Lancaster Ave,5,2,"Sandwiches, Fast Food, Restaurants"
eFMPUHyo-XKACgJx46unaA,"Dutch Oven Bakery, Inc",Limerick,19468,PA,123 W Ridge Pke,8,3,"Restaurants, Food, Bakeries"
kJXpZfEneOByy7WoVZEW8w,Phidelity Records,Haddon Township,08108,NJ,12 Haddon Ave,8,5,"Music & DVDs, Shopping, Vinyl Records, Books, Mags, Music & Video"
ArbuPK9NngFSgZ_-f6EPkg,Hands On Moving,Tucson,85705,AZ,1690 N Stone Ave,6,4,"Movers, Home Services, Junk Removal & Hauling, Local Services"
3swM60bulnut1d4AZti80Q,Rockabilly Grill,Tucson,85705,AZ,3700 N Oracle Rd,37,4,"Nightlife, American (New), Music Venues, Restaurants, Breakfast & Brunch, Arts & Entertainment, Bars, American (Traditional), Sports Bars, Dive Bars, Pool Halls"
GhBM8Aqfeeel8rW4S88iAQ,Nail Bar Nola,New Orleans,70130,LA,601 Julia St,180,5,"Beauty & Spas, Nail Salons"
4g73Q9mMpttLwGTIuCZSxA,Go Honda,Edmonton,T5S 0B9,AB,10220 - 184 Street NW,6,3,"Car Dealers, Used Car Dealers, Automotive"
4fUok5d5vgdQEb1Bzzg0rA,Olive Garden Italian Restaurant,Kenner,70065,LA,1315 W Esplanade Ave,115,4,"Restaurants, Italian, Soup, Bars, Salad, Nightlife, Wine Bars"
Nqt7oPtEvmoBZRag5ASQRA,Philadelphia Skating Club and Humane Society,Ardmore,19003,PA,220 Holland Ave,6,4,"Active Life, Skating Rinks"
pYscac0LOY0UTu6zuC4VAA,Midas,Tucson,85706,AZ,333 W Valencia Rd,14,3,"Auto Repair, Automotive, Oil Change Stations, Tires"
zKBIdA2j49REmU2bFR1mdw,BayLife Physical Therapy and Rehabilitation- St. Petersburg,St. Petersburg,33702,FL,"8950 Doctor Martin Luther King Junior St N, Ste 101",9,5,"Rehabilitation Center, Health & Medical, Physical Therapy, Doctors, Sports Medicine"
AKFahOtdDQA7NVXZyDajCA,Trader Joe's,Tucson,85712,AZ,4766 E Grant Rd,76,4,"Flowers & Gifts, Shopping, Specialty Food, Beer, Wine & Spirits, Food, Grocery, Florists"
bdth7r1brx9yRU7sYwF9jQ,Nippon Tei,Ballwin,63011,MO,14025 Manchester Rd,254,4,"Japanese, Asian Fusion, Wine Bars, Bars, Restaurants, Sushi Bars, Nightlife"
_d5OAxaxRPsivgYbBq7U1A,Hyatt Place Philadelphia/King of Prussia,King of Prussia,19406,PA,440 American Ave,62,4,"Hotels, Event Planning & Services, Hotels & Travel"
oY6osC4Ch3PvguA7D1hh_w,Starbucks,Cinnaminson,08077,NJ,1251 Route 130 S,7,5,"Coffee & Tea, Food"
h-GjLWwP7A0580JTqO-Wpg,The Window Depot,Tucson,85713,AZ,2300 South 6th Ave,6,3,"Furniture Stores, Home Services, Building Supplies, Contractors, Shopping, Home & Garden, Kitchen & Bath, Interior Design, Kitchen Supplies"
Tr1K019SoddjZegRv7vy2w,James Brown Hair,Philadelphia,19106,PA,1114 Pine St,21,4,"Waxing, Hair Removal, Beauty & Spas, Hair Salons"
g7GCbnZC_HKO0ybNt7NXBw,Popeyes Louisiana Kitchen,Nashville,37214,TN,443 Opry Mills Dr,6,1,"Chicken Wings, Fast Food, Restaurants"
woVWLiVcJoC-KkUv4WlkGw,Roll A Guard,Largo,33773,FL,"12722 62nd St, Ste 206",5,4,"Home Services, Shutters"
T4RZpKY2xQkWlP-_bGpLCQ,Willie's Shoe Repair,Saint Louis,63110,MO,4483 Castleman Ave,5,3,"Local Services, Shoe Repair"
g6VqerF6K0MeiSODAK5PBA,MH Pomander's Bridal,Indianapolis,46220,IN,"1101 E 54th St, Ste A",5,4,"Bridal, Jewelry, Fashion, Sewing & Alterations, Women's Clothing, Local Services, Shopping"
iIJDIIUVmcvFUZrgnj983g,Sierra Car Wash,Reno,89502,NV,4991 Longley Ln,109,3,"Automotive, Car Wash"
ChrCGMx2MHhDYgZFuVhHWA,Salon Mosaic,Reno,89511,NV,"6815 Sierra Ctr Pkwy, Ste 400",6,4,"Hair Salons, Nail Salons, Beauty & Spas, Skin Care"
a4BzM4nqUzJRqszzEV1fJQ,Italian Style! Italian Restaurant,Franklin,37067,TN,"1203 Murfreesboro Rd, Ste 501",5,4,"Italian, Restaurants"
GpN4ZVRZaU2jaixGjqCCXQ,CJ's Tire & Automotive,Lionville,19341,PA,210 Eagleview Blvd,14,2,"Auto Repair, Oil Change Stations, Automotive, Tires"
5cz1XbgalpQ89gsNQwneVQ,Portofino's Italian Kitchen,Tampa,33615,FL,6742 Memorial Hwy,59,4,"Restaurants, Pizza, Italian"
IYMvwRM6WR4C0WC1A8em3A,Fred Beans Nissan of Doylestown,Doylestown,18902,PA,4469 W Swamp Rd,26,3,"Auto Repair, Car Dealers, Oil Change Stations, Automotive"
SvcWlFeXbSNkENnZfWYgEQ,willow + june hair,Philadelphia,19128,PA,6212 A Ridge Ave,24,5,"Beauty & Spas, Hair Extensions, Makeup Artists, Hair Salons"
7zfO3VB6wEqDnk0_U16uBg,Maximum Grow Gardening,Indianapolis,46219,IN,6117 E Washington St,5,4,"Home Services, Home & Garden, Shopping, Gardeners, Nurseries & Gardening, Hydroponics"
OCrqJ_5eS517_2QIYqCmDQ,Contemporary Automotive,Metairie,70001,LA,205 N Causeway Blvd,11,5,"Auto Repair, Body Shops, Transmission Repair, Automotive"
9yl6MnXqbzIh0NH2wNreFw,Lincoln Tactical,Tampa,33616,FL,5809 S Dale Mabry Hwy,14,3,"Sporting Goods, Shopping, Guns & Ammo"
iNMdSi5bmvGSGeRQiUW4dw,Wendy's,Tucson,85714,AZ,3535 E. Irvington Road,14,3,"Fast Food, Burgers, Restaurants"
0QmgzzPVNHeNL76B8rwTKA,Beneficial Bank,Philadelphia,19103,PA,1600 Chestnut St,5,3,"Banks & Credit Unions, Financial Services"
ByDCN9n5mwHP9LQqUx-1pw,Largo Police Department,Largo,33770,FL,201 Highland Ave,7,3,"Public Services & Government, Police Departments"
TwIouh_gbW9TCSK3PhuPrg,T J Maxx,Franklin,37067,TN,545 Cool Springs Blvd,28,3,"Fashion, Shopping, Department Stores"
sDOxVq8gQBpHFYtoxwoLWw,Plume Salon,Philadelphia,19125,PA,111 E Girard Ave,138,5,"Waxing, Beauty & Spas, Eyelash Service, Used, Vintage & Consignment, Hair Salons, Hair Removal, Makeup Artists, Shopping, Fashion"
